ccode,cnumber,prereqs,
ENGL,313, ENGL 202 w/Min Grade D or ENGL 203 w/Min Grade D or ENGL 206 w/Min Grade D or ENGL 212 w/Min Grade D or ENGL 219 w/Min Grade D or ENGL 227 w/Min Grade D or ENGL 228 w/Min Grade D or ENGL 231 w/Min Grade D or ENGL 232 w/Min Grade D or ENGL 204 w/Min Grade D or AFST 204 w/Min Grade D or ENGL 205 w/Min Grade D or AFST 205 w/Min Grade D or ENGL 221 w/Min Grade D or MODL 221 w/Min Grade D or ENGL 222 w/Min Grade D or MODL 222 w/Min Grade D or ENGL 303 w/Min Grade D or ENGL 312 w/Min Grade D or ENGL 314 w/Min Grade D or ENGL 315 w/Min Grade D or ENGL 316 w/Min Grade D or ENGL 317 w/Min Grade D or ENGL 321 w/Min Grade D or ENGL 322 w/Min Grade D or ENGL 323 w/Min Grade D or ENGL 330 w/Min Grade D or ENGL 331 w/Min Grade D or ENGL 334 w/Min Grade D or ENGL 335 w/Min Grade D or ENGL 336 w/Min Grade D or ENGL 337 w/Min Grade D or ENGL 338 w/Min Grade D or ENGL 340 w/Min Grade D or ENGL 350 w/Min Grade D or ENGL 352 w/Min Grade D or ENGL 357 w/Min Grade D or ENGL 360 w/Min Grade D or ENGL 361 w/Min Grade D or ENGL 372 w/Min Grade D or ENGL 373 w/Min Grade D or ENGL 375 w/Min Grade D or ENGL 376 w/Min Grade D or ENGL 377 w/Min Grade D or ENGL 378 w/Min Grade D or ENGL 390 w/Min Grade D or ENGL 391 w/Min Grade D or ENGL 394 w/Min Grade D or ENGL 396 w/Min Grade D or ENGL 356 w/Min Grade D or FILM 356 w/Min Grade D or ENGL 365 w/Min Grade D or RELS 360 w/Min Grade D or ENGL 392 w/Min Grade D or RELS 392 w/Min Grade D or ENGL 329 w/Min Grade D or AFST 329 w/Min Grade D or ENGL 339 w/Min Grade D or AFST 339 w/Min Grade D or ENGL 379 w/Min Grade D or AFST 379 w/Min Grade D or ENGL 393 w/Min Grade D or AFST 393 w/Min Grade D or ENGL 333 w/Min Grade D or WGST 333 w/Min Grade D or ENGL 374 w/Min Grade D or WGST 374 w/Min Grade D or ENGL 362 w/Min Grade D or HISP 362 w/Min Grade D or ENGL 305 w/Min Grade D or ENGL 306 w/Min Grade D or ENGL 292 w/Min Grade D or ENGL 343 w/Min Grade D or ENGL 395 w/Min Grade D,
ENGL,314, ENGL 203 w/Min Grade D or ENGL 212 w/Min Grade D or ENGL 219 w/Min Grade D or ENGL 227 w/Min Grade D or ENGL 228 w/Min Grade D or ENGL 231 w/Min Grade D or ENGL 232 w/Min Grade D or ENGL 204 w/Min Grade D or AFST 204 w/Min Grade D or ENGL 205 w/Min Grade D or AFST 205 w/Min Grade D or ENGL 221 w/Min Grade D or MODL 221 w/Min Grade D or ENGL 222 w/Min Grade D or MODL 222 w/Min Grade D or ENGL 303 w/Min Grade D or ENGL 312 w/Min Grade D or ENGL 313 w/Min Grade D or ENGL 315 w/Min Grade D or ENGL 316 w/Min Grade D or ENGL 317 w/Min Grade D or ENGL 321 w/Min Grade D or ENGL 322 w/Min Grade D or ENGL 323 w/Min Grade D or ENGL 330 w/Min Grade D or ENGL 331 w/Min Grade D or ENGL 334 w/Min Grade D or ENGL 335 w/Min Grade D or ENGL 336 w/Min Grade D or ENGL 337 w/Min Grade D or ENGL 338 w/Min Grade D or ENGL 340 w/Min Grade D or ENGL 350 w/Min Grade D or ENGL 352 w/Min Grade D or ENGL 357 w/Min Grade D or ENGL 360 w/Min Grade D or ENGL 361 w/Min Grade D or ENGL 372 w/Min Grade D or ENGL 373 w/Min Grade D or ENGL 375 w/Min Grade D or ENGL 376 w/Min Grade D or ENGL 377 w/Min Grade D or ENGL 378 w/Min Grade D or ENGL 390 w/Min Grade D or ENGL 391 w/Min Grade D or ENGL 394 w/Min Grade D or ENGL 396 w/Min Grade D or ENGL 365 w/Min Grade D or RELS 360 w/Min Grade D or ENGL 392 w/Min Grade D or RELS 392 w/Min Grade D or ENGL 329 w/Min Grade D or AFST 329 w/Min Grade D or ENGL 379 w/Min Grade D or AFST 379 w/Min Grade D or ENGL 393 w/Min Grade D or AFST 393 w/Min Grade D or ENGL 333 w/Min Grade D or WGST 333 w/Min Grade D or ENGL 374 w/Min Grade D or WGST 374 w/Min Grade D or ENGL 362 w/Min Grade D or ENGL 305 w/Min Grade D or ENGL 202 w/Min Grade D or ENGL 206 w/Min Grade D or ENGL 339 w/Min Grade D or AFST 339 w/Min Grade D or HISP 362 w/Min Grade D or ENGL 306 w/Min Grade D or ENGL 356 w/Min Grade D or FILM 356 w/Min Grade D or ENGL 292 w/Min Grade D or ENGL 343 w/Min Grade D or ENGL 395 w/Min Grade D,
ENGL,315, ENGL 203 w/Min Grade D or ENGL 202 w/Min Grade D or ENGL 206 w/Min Grade D or ENGL 212 w/Min Grade D or ENGL 219 w/Min Grade D or ENGL 227 w/Min Grade D or ENGL 228 w/Min Grade D or ENGL 231 w/Min Grade D or ENGL 232 w/Min Grade D or ENGL 204 w/Min Grade D or AFST 204 w/Min Grade D or ENGL 205 w/Min Grade D or AFST 205 w/Min Grade D or ENGL 221 w/Min Grade D or MODL 221 w/Min Grade D or ENGL 222 w/Min Grade D or MODL 222 w/Min Grade D or ENGL 303 w/Min Grade D or ENGL 312 w/Min Grade D or ENGL 313 w/Min Grade D or ENGL 314 w/Min Grade D or ENGL 316 w/Min Grade D or ENGL 317 w/Min Grade D or ENGL 321 w/Min Grade D or ENGL 322 w/Min Grade D or ENGL 323 w/Min Grade D or ENGL 330 w/Min Grade D or ENGL 331 w/Min Grade D or ENGL 334 w/Min Grade D or ENGL 335 w/Min Grade D or ENGL 336 w/Min Grade D or ENGL 337 w/Min Grade D or ENGL 338 w/Min Grade D or ENGL 340 w/Min Grade D or ENGL 350 w/Min Grade D or ENGL 352 w/Min Grade D or ENGL 357 w/Min Grade D or ENGL 360 w/Min Grade D or ENGL 361 w/Min Grade D or ENGL 372 w/Min Grade D or ENGL 373 w/Min Grade D or ENGL 375 w/Min Grade D or ENGL 376 w/Min Grade D or ENGL 377 w/Min Grade D or ENGL 378 w/Min Grade D or ENGL 390 w/Min Grade D or ENGL 391 w/Min Grade D or ENGL 394 w/Min Grade D or ENGL 396 w/Min Grade D or ENGL 356 w/Min Grade D or FILM 356 w/Min Grade D or ENGL 365 w/Min Grade D or RELS 360 w/Min Grade D or ENGL 392 w/Min Grade D or RELS 392 w/Min Grade D or ENGL 329 w/Min Grade D or AFST 329 w/Min Grade D or ENGL 339 w/Min Grade D or AFST 339 w/Min Grade D or ENGL 379 w/Min Grade D or AFST 379 w/Min Grade D or ENGL 393 w/Min Grade D or AFST 393 w/Min Grade D or ENGL 333 w/Min Grade D or WGST 333 w/Min Grade D or ENGL 374 w/Min Grade D or WGST 374 w/Min Grade D or ENGL 362 w/Min Grade D or HISP 362 w/Min Grade D or ENGL 305 w/Min Grade D or ENGL 306 w/Min Grade D or ENGL 292 w/Min Grade D or ENGL 343 w/Min Grade D or ENGL 395 w/Min Grade D,
ENGL,317, ENGL 203 w/Min Grade D or ENGL 212 w/Min Grade D or ENGL 202 w/Min Grade D or ENGL 206 w/Min Grade D or ENGL 219 w/Min Grade D or ENGL 227 w/Min Grade D or ENGL 228 w/Min Grade D or ENGL 231 w/Min Grade D or ENGL 232 w/Min Grade D or ENGL 204 w/Min Grade D or AFST 204 w/Min Grade D or ENGL 205 w/Min Grade D or AFST 205 w/Min Grade D or ENGL 221 w/Min Grade D or MODL 221 w/Min Grade D or ENGL 222 w/Min Grade D or MODL 222 w/Min Grade D or ENGL 303 w/Min Grade D or ENGL 312 w/Min Grade D or ENGL 313 w/Min Grade D or ENGL 314 w/Min Grade D or ENGL 315 w/Min Grade D or ENGL 316 w/Min Grade D or ENGL 321 w/Min Grade D or ENGL 322 w/Min Grade D or ENGL 323 w/Min Grade D or ENGL 330 w/Min Grade D or ENGL 331 w/Min Grade D or ENGL 334 w/Min Grade D or ENGL 335 w/Min Grade D or ENGL 336 w/Min Grade D or ENGL 337 w/Min Grade D or ENGL 338 w/Min Grade D or ENGL 340 w/Min Grade D or ENGL 350 w/Min Grade D or ENGL 352 w/Min Grade D or ENGL 357 w/Min Grade D or ENGL 360 w/Min Grade D or ENGL 361 w/Min Grade D or ENGL 372 w/Min Grade D or ENGL 373 w/Min Grade D or ENGL 375 w/Min Grade D or ENGL 376 w/Min Grade D or ENGL 377 w/Min Grade D or ENGL 378 w/Min Grade D or ENGL 390 w/Min Grade D or ENGL 391 w/Min Grade D or ENGL 394 w/Min Grade D or ENGL 396 w/Min Grade D or ENGL 356 w/Min Grade D or FILM 356 w/Min Grade D or ENGL 365 w/Min Grade D or RELS 360 w/Min Grade D or ENGL 392 w/Min Grade D or RELS 392 w/Min Grade D or ENGL 329 w/Min Grade D or AFST 329 w/Min Grade D or ENGL 339 w/Min Grade D or AFST 339 w/Min Grade D or ENGL 379 w/Min Grade D or AFST 379 w/Min Grade D or ENGL 393 w/Min Grade D or AFST 393 w/Min Grade D or ENGL 333 w/Min Grade D or WGST 333 w/Min Grade D or ENGL 374 w/Min Grade D or WGST 374 w/Min Grade D or ENGL 362 w/Min Grade D or HISP 362 w/Min Grade D or ENGL 305 w/Min Grade D or ENGL 306 w/Min Grade D or ENGL 292 w/Min Grade D or ENGL 343 w/Min Grade D or ENGL 395 w/Min Grade D,
ENGL,317, ENGL 203 w/Min Grade D or ENGL 212 w/Min Grade D or ENGL 202 w/Min Grade D or ENGL 206 w/Min Grade D or ENGL 219 w/Min Grade D or ENGL 227 w/Min Grade D or ENGL 228 w/Min Grade D or ENGL 231 w/Min Grade D or ENGL 232 w/Min Grade D or ENGL 204 w/Min Grade D or AFST 204 w/Min Grade D or ENGL 205 w/Min Grade D or AFST 205 w/Min Grade D or ENGL 221 w/Min Grade D or MODL 221 w/Min Grade D or ENGL 222 w/Min Grade D or MODL 222 w/Min Grade D or ENGL 303 w/Min Grade D or ENGL 312 w/Min Grade D or ENGL 313 w/Min Grade D or ENGL 314 w/Min Grade D or ENGL 315 w/Min Grade D or ENGL 316 w/Min Grade D or ENGL 321 w/Min Grade D or ENGL 322 w/Min Grade D or ENGL 323 w/Min Grade D or ENGL 330 w/Min Grade D or ENGL 331 w/Min Grade D or ENGL 334 w/Min Grade D or ENGL 335 w/Min Grade D or ENGL 336 w/Min Grade D or ENGL 337 w/Min Grade D or ENGL 338 w/Min Grade D or ENGL 340 w/Min Grade D or ENGL 350 w/Min Grade D or ENGL 352 w/Min Grade D or ENGL 357 w/Min Grade D or ENGL 360 w/Min Grade D or ENGL 361 w/Min Grade D or ENGL 372 w/Min Grade D or ENGL 373 w/Min Grade D or ENGL 375 w/Min Grade D or ENGL 376 w/Min Grade D or ENGL 377 w/Min Grade D or ENGL 378 w/Min Grade D or ENGL 390 w/Min Grade D or ENGL 391 w/Min Grade D or ENGL 394 w/Min Grade D or ENGL 396 w/Min Grade D or ENGL 356 w/Min Grade D or FILM 356 w/Min Grade D or ENGL 365 w/Min Grade D or RELS 360 w/Min Grade D or ENGL 392 w/Min Grade D or RELS 392 w/Min Grade D or ENGL 329 w/Min Grade D or AFST 329 w/Min Grade D or ENGL 339 w/Min Grade D or AFST 339 w/Min Grade D or ENGL 379 w/Min Grade D or AFST 379 w/Min Grade D or ENGL 393 w/Min Grade D or AFST 393 w/Min Grade D or ENGL 333 w/Min Grade D or WGST 333 w/Min Grade D or ENGL 374 w/Min Grade D or WGST 374 w/Min Grade D or ENGL 362 w/Min Grade D or HISP 362 w/Min Grade D or ENGL 305 w/Min Grade D or ENGL 306 w/Min Grade D or ENGL 292 w/Min Grade D or ENGL 343 w/Min Grade D or ENGL 395 w/Min Grade D,
ENGL,320, ENGL 210 w/Min Grade D,
ENGL,322, ENGL 203 w/Min Grade D or ENGL 202 w/Min Grade D or ENGL 206 w/Min Grade D or ENGL 212 w/Min Grade D or ENGL 219 w/Min Grade D or ENGL 227 w/Min Grade D or ENGL 228 w/Min Grade D or ENGL 231 w/Min Grade D or ENGL 232 w/Min Grade D or ENGL 204 w/Min Grade D or AFST 204 w/Min Grade D or ENGL 205 w/Min Grade D or AFST 205 w/Min Grade D or ENGL 221 w/Min Grade D or MODL 221 w/Min Grade D or ENGL 222 w/Min Grade D or MODL 222 w/Min Grade D or ENGL 303 w/Min Grade D or ENGL 312 w/Min Grade D or ENGL 313 w/Min Grade D or ENGL 314 w/Min Grade D or ENGL 315 w/Min Grade D or ENGL 316 w/Min Grade D or ENGL 317 w/Min Grade D or ENGL 321 w/Min Grade D or ENGL 323 w/Min Grade D or ENGL 330 w/Min Grade D or ENGL 331 w/Min Grade D or ENGL 334 w/Min Grade D or ENGL 335 w/Min Grade D or ENGL 336 w/Min Grade D or ENGL 337 w/Min Grade D or ENGL 338 w/Min Grade D or ENGL 340 w/Min Grade D or ENGL 350 w/Min Grade D or ENGL 352 w/Min Grade D or ENGL 357 w/Min Grade D or ENGL 360 w/Min Grade D or ENGL 361 w/Min Grade D or ENGL 372 w/Min Grade D or ENGL 373 w/Min Grade D or ENGL 375 w/Min Grade D or ENGL 376 w/Min Grade D or ENGL 377 w/Min Grade D or ENGL 378 w/Min Grade D or ENGL 390 w/Min Grade D or ENGL 391 w/Min Grade D or ENGL 394 w/Min Grade D or ENGL 396 w/Min Grade D or ENGL 356 w/Min Grade D or FILM 356 w/Min Grade D or ENGL 365 w/Min Grade D or RELS 360 w/Min Grade D or ENGL 392 w/Min Grade D or RELS 392 w/Min Grade D or ENGL 329 w/Min Grade D or AFST 329 w/Min Grade D or ENGL 339 w/Min Grade D or AFST 339 w/Min Grade D or ENGL 379 w/Min Grade D or AFST 379 w/Min Grade D or ENGL 393 w/Min Grade D or AFST 393 w/Min Grade D or ENGL 333 w/Min Grade D or WGST 333 w/Min Grade D or ENGL 374 w/Min Grade D or WGST 374 w/Min Grade D or ENGL 362 w/Min Grade D or HISP 362 w/Min Grade D or ENGL 305 w/Min Grade D or ENGL 306 w/Min Grade D or ENGL 292 w/Min Grade D or ENGL 343 w/Min Grade D or ENGL 395 w/Min Grade D,
ENGL,330,null,
ENGL,331,null,
ENGL,333,null,
ENGL,334,null,
ENGL,338,null,
ENGL,342,null,
ENGL,345, ( ENGL 235 w/Min Grade D ),
ENGL,348, ( ENGL 235 w/Min Grade D ),
ENGL,350,null,
ENGL,351, ENGL 251 w/Min Grade D or FILM 251 w/Min Grade D or FILM 301 w/Min Grade D,
ENGL,351, ENGL 251 w/Min Grade D or FILM 251 w/Min Grade D or FILM 301 w/Min Grade D,
ENGL,352,null,
ENGL,354,null,
ENGL,355,null,
ENGL,357,null,
ENGL,360,null,
ENGL,360,null,
ENGL,362,null,
ENGL,365,null,
ENGL,366,null,
ENGL,373, ENGL 203 w/Min Grade D or ENGL 206 w/Min Grade D or ENGL 202 w/Min Grade D or ENGL 212 w/Min Grade D or ENGL 219 w/Min Grade D or ENGL 227 w/Min Grade D or ENGL 228 w/Min Grade D or ENGL 231 w/Min Grade D or ENGL 232 w/Min Grade D or ENGL 204 w/Min Grade D or AFST 204 w/Min Grade D or ENGL 205 w/Min Grade D or AFST 205 w/Min Grade D or ENGL 221 w/Min Grade D or MODL 221 w/Min Grade D or ENGL 222 w/Min Grade D or MODL 222 w/Min Grade D or ENGL 303 w/Min Grade D or ENGL 312 w/Min Grade D or ENGL 313 w/Min Grade D or ENGL 314 w/Min Grade D or ENGL 315 w/Min Grade D or ENGL 316 w/Min Grade D or ENGL 317 w/Min Grade D or ENGL 321 w/Min Grade D or ENGL 322 w/Min Grade D or ENGL 323 w/Min Grade D or ENGL 330 w/Min Grade D or ENGL 331 w/Min Grade D or ENGL 334 w/Min Grade D or ENGL 335 w/Min Grade D or ENGL 336 w/Min Grade D or ENGL 337 w/Min Grade D or ENGL 338 w/Min Grade D or ENGL 340 w/Min Grade D or ENGL 350 w/Min Grade D or ENGL 352 w/Min Grade D or ENGL 357 w/Min Grade D or ENGL 360 w/Min Grade D or ENGL 361 w/Min Grade D or ENGL 372 w/Min Grade D or ENGL 375 w/Min Grade D or ENGL 376 w/Min Grade D or ENGL 377 w/Min Grade D or ENGL 378 w/Min Grade D or ENGL 390 w/Min Grade D or ENGL 391 w/Min Grade D or ENGL 394 w/Min Grade D or ENGL 396 w/Min Grade D or ENGL 356 w/Min Grade D or FILM 356 w/Min Grade D or ENGL 365 w/Min Grade D or RELS 360 w/Min Grade D or ENGL 392 w/Min Grade D or RELS 392 w/Min Grade D or ENGL 329 w/Min Grade D or AFST 329 w/Min Grade D or ENGL 339 w/Min Grade D or AFST 339 w/Min Grade D or ENGL 379 w/Min Grade D or AFST 379 w/Min Grade D or ENGL 393 w/Min Grade D or AFST 393 w/Min Grade D or ENGL 333 w/Min Grade D or WGST 333 w/Min Grade D or ENGL 374 w/Min Grade D or WGST 374 w/Min Grade D or ENGL 362 w/Min Grade D or HISP 362 w/Min Grade D or ENGL 305 w/Min Grade D or ENGL 306 w/Min Grade D or ENGL 292 w/Min Grade D or ENGL 343 w/Min Grade D or ENGL 395 w/Min Grade D,
ENGL,374,null,
ENGL,374,null,
ENGL,376,null,
ENGL,377, ENGL 203 w/Min Grade D or ENGL 202 w/Min Grade D or ENGL 206 w/Min Grade D or ENGL 212 w/Min Grade D or ENGL 219 w/Min Grade D or ENGL 227 w/Min Grade D or ENGL 228 w/Min Grade D or ENGL 231 w/Min Grade D or ENGL 232 w/Min Grade D or ENGL 204 w/Min Grade D or AFST 204 w/Min Grade D or ENGL 221 w/Min Grade D or MODL 221 w/Min Grade D or ENGL 222 w/Min Grade D or MODL 222 w/Min Grade D or ENGL 303 w/Min Grade D or ENGL 312 w/Min Grade D or ENGL 313 w/Min Grade D or ENGL 314 w/Min Grade D or ENGL 315 w/Min Grade D or ENGL 316 w/Min Grade D or ENGL 317 w/Min Grade D or ENGL 321 w/Min Grade D or ENGL 322 w/Min Grade D or ENGL 323 w/Min Grade D or ENGL 330 w/Min Grade D or ENGL 331 w/Min Grade D or ENGL 334 w/Min Grade D or ENGL 335 w/Min Grade D or ENGL 336 w/Min Grade D or ENGL 337 w/Min Grade D or ENGL 338 w/Min Grade D or ENGL 340 w/Min Grade D or ENGL 350 w/Min Grade D or ENGL 352 w/Min Grade D or ENGL 357 w/Min Grade D or ENGL 360 w/Min Grade D or ENGL 361 w/Min Grade D or ENGL 372 w/Min Grade D or ENGL 373 w/Min Grade D or ENGL 375 w/Min Grade D or ENGL 376 w/Min Grade D or ENGL 378 w/Min Grade D or ENGL 390 w/Min Grade D or ENGL 391 w/Min Grade D or ENGL 394 w/Min Grade D or ENGL 396 w/Min Grade D or ENGL 356 w/Min Grade D or FILM 356 w/Min Grade D or ENGL 365 w/Min Grade D or RELS 360 w/Min Grade D or ENGL 392 w/Min Grade D or RELS 392 w/Min Grade D or ENGL 329 w/Min Grade D or AFST 329 w/Min Grade D or ENGL 379 w/Min Grade D or AFST 379 w/Min Grade D or ENGL 393 w/Min Grade D or AFST 393 w/Min Grade D or ENGL 333 w/Min Grade D or WGST 333 w/Min Grade D or ENGL 374 w/Min Grade D or WGST 374 w/Min Grade D or ENGL 362 w/Min Grade D or HISP 362 w/Min Grade D or ENGL 305 w/Min Grade D or ENGL 205 w/Min Grade D or AFST 205 w/Min Grade D or ENGL 339 w/Min Grade D or AFST 339 w/Min Grade D or ENGL 306 w/Min Grade D or ENGL 292 w/Min Grade D or ENGL 343 w/Min Grade D or ENGL 395 w/Min Grade D,
ENGL,378,null,
ENGL,395, ENGL 292 w/Min Grade D or ENGL 202 w/Min Grade D or ENGL 203 w/Min Grade D or ENGL 204 w/Min Grade D or AFST 204 w/Min Grade D or ENGL 205 w/Min Grade D or AFST 205 w/Min Grade D or ENGL 206 w/Min Grade D or ENGL 212 w/Min Grade D or ENGL 219 w/Min Grade D or ENGL 221 w/Min Grade D or MODL 221 w/Min Grade D or ENGL 222 w/Min Grade D or MODL 222 w/Min Grade D or ENGL 227 w/Min Grade D or ENGL 228 w/Min Grade D or ENGL 231 w/Min Grade D or ENGL 232 w/Min Grade D or ENGL 303 w/Min Grade D or ENGL 305 w/Min Grade D or ENGL 306 w/Min Grade D or ENGL 313 w/Min Grade D or ENGL 314 w/Min Grade D or ENGL 315 w/Min Grade D or ENGL 316 w/Min Grade D or ENGL 317 w/Min Grade D or ENGL 318 w/Min Grade D or ENGL 321 w/Min Grade D or ENGL 322 w/Min Grade D or ENGL 323 w/Min Grade D or ENGL 324 w/Min Grade D or FILM 324 w/Min Grade D or ENGL 329 w/Min Grade D or AFST 329 w/Min Grade D or ENGL 330 w/Min Grade D or ENGL 331 w/Min Grade D or ENGL 333 w/Min Grade D or WGST 333 w/Min Grade D or ENGL 334 w/Min Grade D or ENGL 335 w/Min Grade D or ENGL 336 w/Min Grade D or ENGL 337 w/Min Grade D or ENGL 338 w/Min Grade D or ENGL 339 w/Min Grade D or AFST 339 w/Min Grade D or ENGL 340 w/Min Grade D or ENGL 343 w/Min Grade D or ENGL 350 w/Min Grade D or ENGL 352 w/Min Grade D or ENGL 356 w/Min Grade D or FILM 356 w/Min Grade D or ENGL 357 w/Min Grade D or ENGL 360 w/Min Grade D or ENGL 361 w/Min Grade D or ENGL 362 w/Min Grade D or HISP 362 w/Min Grade D or ENGL 365 w/Min Grade D or RELS 360 w/Min Grade D or ENGL 372 w/Min Grade D or ENGL 373 w/Min Grade D or ENGL 374 w/Min Grade D or WGST 374 w/Min Grade D or ENGL 375 w/Min Grade D or ENGL 376 w/Min Grade D or ENGL 377 w/Min Grade D or ENGL 378 w/Min Grade D or ENGL 379 w/Min Grade D or AFST 379 w/Min Grade D or ENGL 390 w/Min Grade D or ENGL 391 w/Min Grade D or ENGL 392 w/Min Grade D or RELS 392 w/Min Grade D or ENGL 393 w/Min Grade D or AFST 393 w/Min Grade D or ENGL 394 w/Min Grade D or ENGL 396 w/Min Grade D or ENGL 412 w/Min Grade D or ENGL 414 w/Min Grade D or ENGL 415 w/Min Grade D or ENGL 431 w/Min Grade D or ENGL 474 w/Min Grade D or WGST 474 w/Min Grade D,
ENGL,412, ENGL 312 w/Min Grade D or ENGL 313 w/Min Grade D or ENGL 314 w/Min Grade D or ENGL 315 w/Min Grade D or ENGL 316 w/Min Grade D or ENGL 317 w/Min Grade D or ENGL 321 w/Min Grade D or ENGL 322 w/Min Grade D or ENGL 323 w/Min Grade D or ENGL 330 w/Min Grade D or ENGL 331 w/Min Grade D or ENGL 334 w/Min Grade D or ENGL 335 w/Min Grade D or ENGL 336 w/Min Grade D or ENGL 337 w/Min Grade D or ENGL 338 w/Min Grade D or ENGL 340 w/Min Grade D or ENGL 350 w/Min Grade D or ENGL 352 w/Min Grade D or ENGL 357 w/Min Grade D or ENGL 360 w/Min Grade D or ENGL 361 w/Min Grade D or ENGL 372 w/Min Grade D or ENGL 373 w/Min Grade D or ENGL 375 w/Min Grade D or ENGL 376 w/Min Grade D or ENGL 377 w/Min Grade D or ENGL 378 w/Min Grade D or ENGL 390 w/Min Grade D or ENGL 391 w/Min Grade D or ENGL 394 w/Min Grade D or ENGL 396 w/Min Grade D or ENGL 356 w/Min Grade D or FILM 356 w/Min Grade D or ENGL 365 w/Min Grade D or RELS 360 w/Min Grade D or ENGL 392 w/Min Grade D or RELS 392 w/Min Grade D or ENGL 329 w/Min Grade D or AFST 329 w/Min Grade D or ENGL 339 w/Min Grade D or AFST 339 w/Min Grade D or ENGL 379 w/Min Grade D or AFST 379 w/Min Grade D or ENGL 393 w/Min Grade D or AFST 393 w/Min Grade D or ENGL 333 w/Min Grade D or WGST 333 w/Min Grade D or ENGL 374 w/Min Grade D or WGST 374 w/Min Grade D or ENGL 362 w/Min Grade D or HISP 362 w/Min Grade D or ENGL 303 w/Min Grade D or ENGL 305 w/Min Grade D or ENGL 306 w/Min Grade D or ENGL 343 w/Min Grade D or ENGL 395 w/Min Grade D,
ENGL,434, ENGL 303 w/Min Grade D or ENGL 305 w/Min Grade D or ENGL 306 w/Min Grade D or ENGL 313 w/Min Grade D or ENGL 314 w/Min Grade D or ENGL 315 w/Min Grade D or ENGL 316 w/Min Grade D or ENGL 317 w/Min Grade D or ENGL 318 w/Min Grade D or ENGL 321 w/Min Grade D or ENGL 322 w/Min Grade D or ENGL 323 w/Min Grade D or ENGL 324 w/Min Grade D or ENGL 329 w/Min Grade D or ENGL 330 w/Min Grade D or ENGL 331 w/Min Grade D or ENGL 333 w/Min Grade D or ENGL 334 w/Min Grade D or ENGL 335 w/Min Grade D or ENGL 336 w/Min Grade D or ENGL 337 w/Min Grade D or ENGL 338 w/Min Grade D or ENGL 339 w/Min Grade D or ENGL 340 w/Min Grade D or ENGL 343 w/Min Grade D or ENGL 350 w/Min Grade D or ENGL 352 w/Min Grade D or ENGL 356 w/Min Grade D or ENGL 360 w/Min Grade D or ENGL 361 w/Min Grade D or ENGL 362 w/Min Grade D or ENGL 365 w/Min Grade D or ENGL 372 w/Min Grade D or ENGL 373 w/Min Grade D or ENGL 374 w/Min Grade D or ENGL 375 w/Min Grade D or ENGL 376 w/Min Grade D or ENGL 377 w/Min Grade D or ENGL 378 w/Min Grade D or ENGL 379 w/Min Grade D or ENGL 390 w/Min Grade D or ENGL 391 w/Min Grade D or ENGL 392 w/Min Grade D or ENGL 393 w/Min Grade D or ENGL 394 w/Min Grade D or ENGL 395 w/Min Grade D or ENGL 396 w/Min Grade D or ENGL 412 w/Min Grade D or ENGL 415 w/Min Grade D or ENGL 431 w/Min Grade D or ENGL 474 w/Min Grade D or ENGL 481 w/Min Grade D or ENGL 482 w/Min Grade D,
ENGL,435, ENGL 345 w/Min Grade D or ENGL 347 w/Min Grade D or ENGL 348 w/Min Grade D or ENGL 358 w/Min Grade D or ENGL 359 w/Min Grade D or ENGL 385 w/Min Grade D or ENGL 386 w/Min Grade D,
ENGL,460, ENGL 210 w/Min Grade D,
ENGL,474, ENGL 312 w/Min Grade D or ENGL 303 w/Min Grade D or ENGL 313 w/Min Grade D or ENGL 314 w/Min Grade D or ENGL 315 w/Min Grade D or ENGL 316 w/Min Grade D or ENGL 317 w/Min Grade D or ENGL 321 w/Min Grade D or ENGL 322 w/Min Grade D or ENGL 323 w/Min Grade D or ENGL 330 w/Min Grade D or ENGL 331 w/Min Grade D or ENGL 334 w/Min Grade D or ENGL 335 w/Min Grade D or ENGL 336 w/Min Grade D or ENGL 337 w/Min Grade D or ENGL 338 w/Min Grade D or ENGL 340 w/Min Grade D or ENGL 350 w/Min Grade D or ENGL 352 w/Min Grade D or ENGL 357 w/Min Grade D or ENGL 360 w/Min Grade D or ENGL 361 w/Min Grade D or ENGL 372 w/Min Grade D or ENGL 373 w/Min Grade D or ENGL 375 w/Min Grade D or ENGL 376 w/Min Grade D or ENGL 377 w/Min Grade D or ENGL 378 w/Min Grade D or ENGL 390 w/Min Grade D or ENGL 391 w/Min Grade D or ENGL 394 w/Min Grade D or ENGL 396 w/Min Grade D or ENGL 356 w/Min Grade D or FILM 356 w/Min Grade D or ENGL 365 w/Min Grade D or RELS 360 w/Min Grade D or ENGL 392 w/Min Grade D or RELS 392 w/Min Grade D or ENGL 329 w/Min Grade D or AFST 329 w/Min Grade D or ENGL 339 w/Min Grade D or AFST 339 w/Min Grade D or ENGL 379 w/Min Grade D or AFST 379 w/Min Grade D or ENGL 393 w/Min Grade D or AFST 393 w/Min Grade D or ENGL 333 w/Min Grade D or WGST 333 w/Min Grade D or ENGL 374 w/Min Grade D or WGST 374 w/Min Grade D or ENGL 362 w/Min Grade D or HISP 362 w/Min Grade D or ENGL 305 w/Min Grade D or ENGL 306 w/Min Grade D or ENGL 343 w/Min Grade D or ENGL 395 w/Min Grade D,
ENGL,481, ENGL 303 w/Min Grade D,
ENGL,481, ENGL 303 w/Min Grade D,
